Case_ID,GSTT2B,EGF,CACNA1C,ERBB2,ITPR3,VAV1,PPP3CB,PLA2G4F,GRIA4,SKP1,SLC4A4,ABL1,SEC61A1,ITGA3,GSTP1,SIN3A,GRIK3,IL10RB,PGAM2,HSD17B12,GLUL,SCD,ACO1,ARPC2,SLITRK5,RPS6KA4,ANAPC4,TGFBR1,TUBB4B,TPH1,LBP,CIR1,CCNB3,IRAK4,HSP90AB1,TAB3,CAMK2B,MAP3K1,PYGB,PPP3R2,IL20RA,HTR2B,ATM,KIR3DL2,LDLRAP1,C3AR1,CXCL12,MC5R,RIPK1,REL,HMGCR,SRP9,PPP2R3B,DDC,PARP3,PIK3R3,LYN,CNGB1,FANCD2,UAP1,FGFR2,HPD,CHD4,GPR50,HSPA4,OR2A4,GALNT12,CIITA,BRK1,CCR6,SULT1A1,IL27,IL31,ATP6V1B1,EFNA5,TREX1,NFS1,NDUFA10,SLITRK4,IL11RA,MTMR14,NADSYN1,ALDH3A1,RFXANK,ITGA11,TRIP10,MYO5C,RELN,MYO1C,HES1,SLC27A6,PTH1R,MGAT2,RPL18,THRB,TDO2,OR52N2,PTGIR,RASGRP1,LILRB3,GABRR3,GNPAT,PLK3,MC3R,ACVR1B,UBE2N,STRADA,PPP1R3F,KIR2DL1,PTGDR,ADCY3,OR4S2,CCNE1,RGMA,PRKAR2A,ABCB11,LIPG,CCL1,HGS,DHTKD1,NOS1,KDR,BHLHE40,ZFYVE16,MED1,PLA2G15,RPS2,GPX1,TNFRSF17,COMT,SCTR,PIAS4,RAD21,COL6A2,ADRA2C,ANAPC1,FZD10,PAPSS2,OR5AK2,DNM1L,TNFRSF11B,SIRT7,OR8U1,CCL11,MAN1B1,NCF2,GNAL,GPAM,CLDN9,RAB11FIP2,TOP3A,PPP2R5D,SMG7,RPL10A,ZNF700,HLA-DOA,CEL,CHRD,BOC,MAP2K3,ASAH1,SMO,IL1RL1,SF3B5,GALK2,CD9,DVL3,PAX7,TELO2,INHBB,ATP2B3,MCEE,FBP2,ADCY9,EME1,DBT,CNOT1,PILRB,ATP2A3,SHANK3,TRPV1,C1S,SCRIB,PEX5,TAOK1,LPO,H6PD,WASF3,GANC,MAN1C1,PPM1D,DUSP10,KIR2DL4,HCAR2,USE1,KCNJ4,OR4F17,SEPHS1,GNS,PLCH1,EDC3,IDI2,ALDH8A1,PAPOLG,NCOA1,ASIC3,ELN,ENGASE,MTTP,PANK3,TAS2R46,KRT36,IP6K1,NME7,RPL23,AMOTL2,PROM1,ZNF300,DUSP4,ABCA12,OR2M5,FBXL3,IFNE,UNC5B,ESRRB,ZNF681,RAP1GAP,UPP2,WDR7,GCNT1,FAAH,CPSF4,FCER1A,FES,LIPA,CACNA1H,AQP1,GRM7,INPPL1,COX6A1,NDUFB4,CXCR5,AICDA,RNASEH2C,LMNB2,PHKB,ZNF83,SLC27A5,ZNF735,OR10A6,FSCN1,OR1M1,SSH3,PRDM2,CDC37,NR1D2,NEFL,TJP3,U2AF1L4,OR51G1,EEF1A2,ZNF675,KRT10,ARAP2,IFIH1,TRPM2,TXNRD2,TRPC5,GK,OR11G2,EARS2,TAS2R38,SEMA5A,LILRB5,OR51I2,ZNF33B,EXTL1,MAPKAP1,ALAS1,SEMA6D,SLC5A5,F10,WASF1,CLCA4,ATG16L1,MCM5,APPL1,ZNF317,OR52B2,SGPP2,PLK2,ETS2,SERPINA1,HNF1A,COASY,GP6,NOP56,MBTPS2,LIG1,CD19,IQGAP2,GALNT8,ZNF552,CPOX,MSMO1,ZNF99,CD48,ARFGAP2,OR10H1,SOD2,TUBB,CHRNB1,ERCC1,XPO6,NEFH,ST6GALNAC1,MYO1A,ZNF534,IST1,FANCG,ZNF324B,RPS4X,OR4K14,NTN4,MAP1LC3C,TP53BP1,TXNRD3,WBP11,CPS1,PRPH,MRPL1,PTPRR,KRT13,CHRNA10,IL37,OR5K3,UBA1,RPRM,GLUD1,MMP16,OR8K1,TRPC3,SEMA4A,AGT,OR8H1,DYNC1I1,BTG2,COL10A1,UBA52,TRHR,ZEB1,MFN1,SEMA6B,GALNT3,PRKCI,EFNB3,COL11A1,DHX33,NLK,GALM,KCNJ8,PRPF8,CRYL1,GATB,CHEK1,KCNMB3,OR13F1,CST5,CD37,ATP6AP1,WEE1,ZIC3,CD5,OR8A1,PPP1R3B,RXRB,PRDM4,FBXO32,ABCA6,ERBB4,OR10R2,GDA,SLC39A4,GPD2,OR52A5,POU2F1,KDELR2,SEMA3C,ZNF91,ZNF566,MUC7,DNAH3,SNAI1,FLOT2,ZNF564,ZNF440,CARD10,SGMS1,ATXN2,NOP10,XPO7,PSMA5,ST3GAL6,ZNF222,SLC38A2,KRT15,ZNF624,FRMD1,FUS,NLRC4,TRH,CPSF2,RUVBL1,NDUFV2,DIS3L,SUOX,ZNF701,ZNF556,ZNF761,PTH2R,ZNF436,SLC32A1,ACADVL,KRT34,CER1,OR6C65,ACTA2,OR2T11,HNRNPA3,GJA1,BMP7,ATG9A,ZNF519,NUP88,ZNF229,MICALL2,ZNF304,ZNF619,IFI16,ZNF547,SLC22A2,BNIP1,SHMT1,CACNB1,ST3GAL5,LIMK2,ACIN1,GSPT2,F13B,P4HB,AMY2B,KCNJ2,DAGLB,ZFP82,ZNF614,ZNF485,EYA1,ZNF354A,CYP2R1,SIRT1,NUP98,MTHFS,FBN1,IMPDH1,NPSR1,LMO7,ZNF251,G6PC3,IL32,DNAH11,EPN2,ATIC,ZNF430,HS3ST3B1,ADAM10,SERPINE1,NADK,TGIF1,ATP6V0B,DNAH1,ALG1,TTC37,ZNF782,MT1E,ATP6V1A,BMI1,CASP2,PDSS2,DNASE2B,MAP4K1,DDX23,SRSF8,WAS,CNOT10,BCKDHA,ZNF878,FER,ATG5,RPN1,WWC1,ZYX,AHCYL2,OR2S2,AFP,PILRA,ZNF486,MYCN,OR10G9,MBL2,SFRP4,SEMA4D,TNFRSF9,KLHL9,ZNF565,AK5,ETV5,SLC7A9,DBI,CHD8,THBD,POLR2I,CKB,IDH3B,MYO1D,DSPP,ZNF589,RASGRF2,ETV4,SARDH,ZNF557,ZFP69B,NUP155,CASP5,CASP7,MVB12B,VASP,RCE1,CKAP4,KLK2,MASP1,ZNF454,LLGL1,RHOH,HRH1,SP100,EIF2B4,IQSEC1,LGR6,IPO4,ZNF611,GBP7,PTPRN,SEMA7A,RASGRP4,SLC6A2,WT1,EXTL2,DNAH7,ZNF746,ACTR10,NSFL1C,UBE2S,PIP5K1C,ARSG,NUP133,YES1,NGFR,LDB1,FIP1L1,OR6A2,MEIS1,OR10V1,CSTF2,ZNF157,CORO1A,CASP8,MDM4,SRSF9,RRP7A,SLC6A4,OR6C68,BAX,MAPKAPK3,ZNF658,TLR1,SELENBP1,CACNG3,RNF7,SRR,OXTR,PRPF4,GPAT2,MSH2,ZNF74,SH2B1,PLA1A,OR13G1,PHGDH,CR1,MME,POU2F2,PLCH2,FZD5,SHISA5,MAP3K11,MRPL16,LMBRD1,ST6GALNAC6,TAS2R20,NCEH1,ALDH1A1,WDR75,ZNF778,FLT1,OR2A1,KRT25,CASQ2,ALDH1L1,DES,LILRB4,CASP1,MSTN,ZNF480,CD209,NEU3,ZNF23,PDE8A,SLC5A6,SRGAP3,PAPOLB,CSGALNACT1,SLC45A3,ATP2A1,OR4D9,PTGIS,UBA2,MTMR4,PIK3C2B,NUDT16L1,ZNF273,ASAP2,CDC7,DTX4,NTNG2,DNAJA1,MRPS6,OR5B17,HERC1,EDEM3,RAG2,ACSS2,LPCAT3,ZNF677,IL9R,AGL,HERC2,PTPRM,TAF3,MAPK8IP3,TRPV5,PRKCH,AP1B1,EHD3,ZNF7,NFYC,GAPDH,CTNS,GPX6,OR10A5,UCK2,TRPM6,ABCB10,CMPK2,TPP1,EEF2,GRM4,PHLPP1,POFUT2,MAGI1,PFAS,RMI1,PLA2G7,DNAH6,DBH,PROS1,UTP14C,SNRPB,ST3GAL3,KRT17,DYNC2H1,ZNF160,KCNQ2,HTR1E,UAP1L1,ZNF528,SLC9A6,ACOT8,DHX58,GABRE,MYL6,TAF9,MIOX,DIO2,CNGB3,REV3L,OR5H1,ZIM3,GABBR1,FUT8,SH3GL3,POMGNT1,NSMAF,SRSF2,ZNF124,CCNT2,OR4D2,EPAS1,ZNF623,NOD1,VTCN1,ZNF211,RFX6,ZNF699,COX4I1,ZNF302,CCDC6,MAP4K3,GMPR2,VAPB,ADAM17,CHST11,GPX3,ALS2,ZNF689,THOP1,C1GALT1,KRT23,EIF2AK4,PLRG1,EFNB1,HDAC7,CARD16,HTR6,EGR2,OR10G7,MAP3K6,THOC2,SEC23B,CRLS1,OR6K2,RFX5,NFATC4,DSP,PER3,SLC44A2,PPCS,ASAP1,HLCS,ACTC1,ABCC4,IRS2,ZNF492,CHRNB3,GGT6,PTGR1,PSMB10,SLC12A2,FBXW8,KIF22,GBA3,TG,MAP2K5,OR5AU1,ITGAL,CTSF,SOD1,RPL7,LRIG2,NRG1,RAET1E,DHX16,IDH2,CHMP2A,SEC31B,POLR3B,HRH2,JMJD1C,PYGM,KCNQ3,AGAP6,SYNPO,PPP2R2D,FCGR2B,PIKFYVE,HSD11B2,OR5M8,KMT2D,RPSA,PIK3C2A,GTF2B,CSNK1A1L,SQSTM1,LRP5,HDAC10,BID,RFK,HSPA2,XPA,CYP27B1,UGT2B4,PCYT1A,PLK4,AKR7A2,CD1B,OR7D4,SLC34A2,PML,SLC12A5,UQCRFS1,PIGV,NADK2,NDST1,SEC61A2,OR8K3,RPS21,LPAR6,GUCY2F,CHMP4B,PRPF38A,MINPP1,UBE2R2,STX1B,KRT27,MFSD8,MGAT1,MOCS3,AACS,CPA2,PDE6G,ST8SIA5,RASA2,CYP4F2,CD274,OR4S1,CCDC12,ASS1,SLC4A2,SMC1B,OR9G4,NCBP2,MLKL,VPS26A,GGCX,SP1,KIF5B,HTR3B,COL6A6,NMU,OR11L1,HERC4,TICAM1,BMP10,NDST2,RASGRF1,GNAO1,PRKCD,VPS35,CA6,LAMC2,CKMT2,SLC25A31,EEA1,ADIPOQ,STS,CAMKK2,OR51E2,NTRK3,OCRL,OR4C11,DLL3,ABCD1,PTDSS2,MNAT1,FLAD1,KRT40,AIM2,OR4K17,PC,MYH9,NAPRT,VMP1,RFC5,PRKAG1,GTF2A1,MARS2,TSHR,SULT2A1,LIMD1,ST6GALNAC3,OR7A5,ACSL5,RPL10L,ACP1,GCDH,PRKAG2,ETNPPL,ESR1,ADIPOR1,GALNT9,PKLR,POLR3D,EIF4E2,GALNTL5,NFKBIB,TPCN2,RBP2,COQ5,FANCL,LDHAL6B,EHD2,ATP4A,OR52K2,CPEB4,DCN,SPDYE5,ITGB3,PTPRF,ITGA6,KSR1,CHRM3,NDUFA13,ATP2B2,CHSY1,GABBR2,RBBP8,LPAR1,B2M,TAP1,HSP90B1,STAR,DCTN1,GZMA,ALYREF,PIP4K2B,OR4C13,GNA12,IL33,B3GALNT1,PPP2R5B,MYH7,PRKAR2B,ATR,HEXA,GRIN2A,CSF1,DDB1,GUCY1A2,FGF8,RPL8,ABCD3,CNTN2,BMPR1B,HPN,FIG4,WASF2,RPS6KA6,ACSL1,ALDH18A1,RPA2,CXCL5,NDUFB9,ADH4,ADCY5,PLA2G4D,CXCR4,WNT2B,ALOX12,SULT2B1,LTA4H,ADAR,TGFBR2,CRK,ABCD2,BAK1,PLCZ1,GRB2,OCLN,IL6ST,ACACB,MEF2C,CR2,GYS2,CREB3L4,GSTO2,ADCY8,SRD5A3,BMP4,ACAT1,SRC,PIK3CD
TCGA-FD-A5C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-E7-A97Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
